wavelength,reflectance,diffuse_transmittance
993,0.44037,0.52273
994,0.44043,0.52285
995,0.44046,0.52299
996,0.44055,0.52313
997,0.44064,0.52328
998,0.4407,0.52342
999,0.44074,0.52352
1000,0.44078,0.52362
1001,0.4423,0.52377
1002,0.4424,0.52392
1003,0.44249,0.52402
1004,0.44258,0.52412
1005,0.44268,0.52423
1006,0.44276,0.52431
1007,0.44282,0.52442
1008,0.44289,0.52451
1009,0.44297,0.52462
1010,0.44304,0.52474
1011,0.44312,0.5249
1012,0.44322,0.52502
1013,0.4433,0.52512
1014,0.44339,0.52523
1015,0.44346,0.52531
1016,0.44352,0.52541
1017,0.44358,0.52556
1018,0.44362,0.52571
1019,0.44367,0.52583
1020,0.44371,0.526
1021,0.44379,0.52615
1022,0.44387,0.52631
1023,0.44394,0.52642
1024,0.444,0.52654
1025,0.44405,0.52665
1026,0.44412,0.52675
1027,0.44417,0.52686
1028,0.44422,0.52702
1029,0.44429,0.52711
1030,0.44434,0.52721
1031,0.44436,0.52726
1032,0.44438,0.52733
1033,0.44442,0.52738
1034,0.44444,0.52744
1035,0.44445,0.52751
1036,0.44448,0.52758
1037,0.44452,0.52767
1038,0.44457,0.52777
1039,0.44463,0.52787
1040,0.44468,0.52796
1041,0.44473,0.52809
1042,0.44473,0.52818
1043,0.44472,0.5283
1044,0.44475,0.52842
1045,0.44479,0.52849
1046,0.44483,0.52852
1047,0.44488,0.52861
1048,0.44493,0.5287
1049,0.44497,0.52874
1050,0.44498,0.52881
1051,0.44502,0.52888
1052,0.44508,0.52899
1053,0.44512,0.52911
1054,0.44516,0.52918
1055,0.44519,0.5292
1056,0.4452,0.52922
1057,0.44522,0.52927
1058,0.44524,0.52933
1059,0.44528,0.52939
1060,0.44531,0.52945
1061,0.44536,0.52951
1062,0.44538,0.5296
1063,0.44541,0.52965
1064,0.44543,0.52969
1065,0.44546,0.5297
1066,0.44551,0.52967
1067,0.44555,0.52972
1068,0.44556,0.52973
1069,0.44559,0.52977
1070,0.44562,0.52985
1071,0.44565,0.52989
1072,0.44567,0.52993
1073,0.44567,0.52997
1074,0.44569,0.53005
1075,0.44569,0.53008
1076,0.4457,0.53014
1077,0.44573,0.53017
1078,0.44575,0.53024
1079,0.44574,0.53028
1080,0.44573,0.53031
1081,0.44573,0.53033
1082,0.44573,0.53035
1083,0.44573,0.53036
1084,0.44572,0.53033
1085,0.4457,0.53035
1086,0.44569,0.53037
1087,0.44567,0.53043
1088,0.44566,0.53044
1089,0.44567,0.53049
1090,0.44566,0.53053
1091,0.44563,0.53053
1092,0.44559,0.53055
1093,0.44555,0.53056
1094,0.44551,0.53054
1095,0.44546,0.53054
1096,0.44542,0.53053
1097,0.44539,0.53059
1098,0.44535,0.53061
1099,0.44532,0.53062
1100,0.44528,0.53063
1101,0.44522,0.53064
1102,0.44516,0.53063
1103,0.4451,0.53062
1104,0.44503,0.53062
1105,0.44495,0.53064
1106,0.44489,0.53068
1107,0.44484,0.5307
1108,0.44477,0.53068
1109,0.44471,0.53064
1110,0.44465,0.53057
1111,0.44457,0.53053
1112,0.44448,0.53047
1113,0.4444,0.53042
1114,0.44432,0.53044
1115,0.44424,0.53049
1116,0.44415,0.53047
1117,0.44404,0.53049
1118,0.44395,0.5305
1119,0.44384,0.53053
1120,0.44372,0.53052
1121,0.44358,0.53049
1122,0.44343,0.53048
1123,0.44325,0.53046
1124,0.44306,0.53048
1125,0.44286,0.53046
1126,0.44263,0.53036
1127,0.44239,0.53022
1128,0.44216,0.53008
